,text,location
5840,the guy who’s championing opening our borders to ms-13 gang members shouldn’t be lecturing anyone on public safety... #demdebate #democraticdebate,New York
5841,i really wish lizzie would win. it ain’t happening though. night. #democraticdebate,New York
5842,a reminder that as much as biden cites scranton he never actually represented it. he went to delaware to represent the credit card companies there. #democraticdebate,New York
5843,those protestors were probably doing what none of the democrats did tonight: attacking donald trump. get them a podium. #democraticdebate #demdebate #demdebate2020 #msnbc,New York
5844,without     bernie ie ie ie ie     bernie ie ie ie ’ revolution people like @aoc @ilhanmn @rashidatlaib and countless others locally and nationally would not be elected. we wouldn’t have republicans like bloomberg saying we need to tax the rich. #democraticdebate,New York
5845,warren far and away ran away with this debate. donating to her for a job well done. #democraticdebate,New York
5846,#into    bernie ie ie ie iebeforeitwascool great line/new t-shirt ? @petebuttigieg #democraticdebate,New York
5847,dems stop auditioning for being the biggest loser.appeal to all of america. including biz owners. #democraticdebate #demdebate2020     bernie ie ie ie  does not get my vote. depends on his vp pick. debate moderators next time ask candidates how long their policy will take to implement,New York
5848,protest! #democraticdebate,New York
5849,democracy means #democraticdebate #demdebate #notmeus,New York
5850,what are my comrades saying? are they saying #greennewdeal? #democraticdebate,New York
5851,"if closing arguments can seal a deal, #mayorpete nailed it. he is clear, calm, not saying the same old script. i am inspired and i trust him. #democraticdebate",New York
5852,when @joebiden talks from the heart about family he is absolutely wonderful. he really doesn't do it enough. #demdebate #democraticdebate,New York
5853,.@joebiden just interrupted by protestors shouting during #democraticdebate keeps a very calm and presidential resolve. #demdebate,New York
5854,what was that yelling in the crowd? #democraticdebate,New York
5855,what are they screaming??? #democraticdebate,New York
5856,#demdebate simply all republicans yes~ bloomberg  is a nice guy just like ebeneza was after being visited by 3ghost the question is this: do we have 2 run a  economy  moderate republican 2 beat don the con? i say ney ney! run our own 4 president~! #peteandamy #democraticdebate ,New York
5857,biden sucks!! #democraticdebate,New York
5858,.@ewarren: give me a chance. if i go to the white house i'll fight for your family. #lizyoumygirl #democraticdebate,New York
5859,heart conditions ooof... k-low-blow-bachar... #democraticdebate,New York
5860,"“i get knocked down, i get up again”. who sang that song? #demdebate #democraticdebate",New York
5861,@petebuttigieg 100% #democraticdebate #petebuttigieg,New York
5862,"#democraticdebate okay, what the hell was that? and who where they yelling at?",New York
5863,joe biden’s closing statement sounds like nickelback lyrics #democraticdebate,New York
5864,"i don't know who 'won' this debate, but i know who lost: @nbcnews &amp; @msnbc who ran the #democraticdebate very sloppily &amp; with obvious bias. #demdebate2020",New York
5865,buttitieg is literally and metaphorically a weasel #democraticdebate,New York
5866,50 percent of americans pay no federal tax (the poorest). the top 10 percent (households 150k and up) pay 90 percent of all us income  economy . i believe 95 percent of the population pays into the system in sweden. big difference. #democraticdebate #demdebate2020,New York
5867,a stage dripping with stories of self-pity... enough already. #democraticdebate,New York
5868,whoa. what were the protesters saying? #democraticdebate,New York
5869,i do not agree with silencing protesters #democraticdebate,New York
5870,"“give me a chance. i’ll go to the white house, and i’ll fight for your family.” -@ewarren #demdebate #democraticdebate",New York
5871,anyone know what the protesters were saying? #demdebate #democraticdebate,New York
5872,"#democraticdebate bloomberg is done. i was painfully reminded of his flaws over his philanthropy. elizabeth - wow momma, you’ve got grit.     bernie ie ie ie ie, it’s hard not to mistake your emphasis for anger. but more power to you for your consistent stances over the past million yrs.",New York
5873,final order: 1. warren 2. biden 3.     bernie ie ie ie  4. klobuchar 5. buttigieg 6. bloomberg #demdebate #democraticdebate.,New York
5874,@ewarren “i will fight for your family” #democraticdebate #unity,New York
5875,whatttt just happened #democraticdebate,New York
5876,"this debate, y'all. where was the lawry's? the adobo? the old bay? hello i would've taken salt and pepper. #democraticdebate ",New York
5877,are they chanting #nojoe ? #democraticdebate,New York
5878,#elizabethwarren's voice almost lasted through the whole #democraticdebate!,New York
5879,what were those protestors saying? #democraticdebate #demdebate,New York
5880,what in the holy hell was that? and why did whoever that was wait for #joebiden to get to his closing statement? #demdebate #democraticdebate #demdebate2020,New York
5881,dang! biden the only one heckled during closing statement! #demdebate #democraticdebate,New York
5882,"closing: #warren: ""i got into lots of fights as a kid and enjoy the smell of blood to this day. #democraticdebate #demdebates",New York
5883,was that an episode of south park or a #democraticdebate?,New York
5884,clearly no love for biden. #demdebate #democraticdebate,New York
5885,"for those thinking this #democraticdebate was pure chaos and points to a @realdonaldtrump re-election, i would like to remind you about the 2016 republican primary debates. at one point, candidates literally talked about the size of their...hands? #demdebate",New York
5886,scranton. drink! #demdebate #democraticdebate,New York
5887,"#mayorpete learned the word ""polarizing"" today #democraticdebate",New York
5888,#biden being booed? #democraticdebate,New York
5889,"fighting for families is a must, no one is self made and we all at one time or another need help, government should be that partner #nevadadebate #demdebate2020 #democraticdebate",New York
5890,#thankyounext #warrenforthewin #democraticdebate #winwithwarren @ewarren,New York
5891, newest podcast #bloomberg #buttigieg and #barr. this is america with @richvaldes. listen now!! #demdebate2020 #democraticdebate ,New York
5892,"whoa, whoa, whoa     bernie ie ie ie ie ... election dynamics aside. you can't blame bloomberg for capitalism or bash him for being a  economy  when he has taken the #givingpledge. the man sets the bar for philanthropy. #demdebate #democraticdebate ",New York
5893,save that centrist bullsh*t pete. foh you ain't obama. kick rocks #democraticdebate,New York
5894,amy klobuchar: “we need someone who has the heart without stents to be the president.” #democraticdebate #demdebate,New York
5895,bro what just happened at the debate? what they say? #democraticdebate #demdebate,New York
5896,warren was on fire tonight. #democraticdebate,New York
5897,"buttigieg sounds like the young kid that boasts he did his homework (glueing a picture to a page) after his siblings get scolded for their book reports #democraticdebate , #demdebate",New York
5898,what was that disturbance about? #democraticdebate,New York
5899,amy: “go to http://amyklobuchar.com”  bloomberg : “you can find me at http:// bloomberg .com too but i’m not asking for any  economy ” the burnnnn #democraticdebate,New York
5900,warren is one of us #democraticdebate,New York
5901,shut up hecklers! #demdebate #democraticdebate,New York
5902,".@ewarren had a powerful closing statement, fighting for families for the longest time. #democraticdebate #demdebate",New York
5903,#demdebate2020 #demdebate #democraticdebate #deepthoughtsfrombillbarr,New York
5904,strong closing statement by warren—and nobody got hurt this time. #demdebate #democraticdebate,New York
5905,"“give me the chance, i’ll go to the white house, and i’ll fight for your family.” @ewarren/@senwarren #democraticdebate",New York
5906,ooof heart condition k-low-blow-buchar.... #democraticdebate,New York
5907,"fuck ""the process!"" the winner of the #democraticprimary should be decided by the will of the people! count the votes! #democraticdebate #notmeus #    bernie ie ie ie ie    bernie ie ie ie ",New York
5908,we have definitely benefited as small business owner... #democraticdebate #demdebate #trump2020,New York
5909,"if we are going to have a race between a progressive and a moderate, i would rather it be between warren and pete than     bernie ie ie ie ie and anyone on that stage @ewarren #democraticdebate #lfg",New York
5910,#demdebate #democraticdebate #winwithwarren #warren2020,New York
5911,#bloomberg #demdebate #democraticdebate #cnn,New York
5912,can warren just detach that little stick mic thing and drop it?!?!?! #warrenforthewin #demdebate #democraticdebate,New York
5913,he really does resemble alfred e neuman #democraticdebate #demdebate,New York
5914,pausing the tv really makes family screaming matches possible let me tell you. (don't worry we are okay now despite our major differences of opinion. p.s. all registered democrats.) #democraticdebate,New York
5915,you may be over 35 but if you still call him daddy you can't be president. #demdebate #democraticdebate,New York
5916,"pete basically said, “vote for me, i’m a centrist?” that’s exactly why you don’t get my primary vote. #haveaseat #democraticdebate",New York
5917,"bloomberg's ""didn't do the job, and you're outta here"" sounds an awful lot like ""you're fired!"" the sequel. #demdebate #democraticdebate #democratic2020",New York
5918,pete is a robotic bottom aka robottom. #demdebate #democraticdebate,New York
5919,“heart attack”. drink! #demdebate #democraticdebate,New York
5920,wow...not a good look. # bloomberg  keeps flaunting his  economy ... #demdebate #democraticdebate,New York
5921,pete is so unlikable. how come no one asks him if an unlikable corporatist can win? #demdebate #democraticdebate,New York
5922,"elizabeth warren, please please please stop talking about fight club. #demdebate #democraticdebate",New York
5923,he's not a  economy   economy  #democraticdebate,New York
5924,do you want to see more of president elizabeth warren ? she needs  economy  to get her message out. she can't just bankroll her campaign like the egocentric  economy s. pitch in $5: http://elizabethwarren.com/donate #demdebate #democraticdebate,New York
5925,.@ bloomberg  does not belong on the debate stage or in the white house. #demdebates #democraticdebate,New York
5926,(following klobuchar) you can also go to http:// bloomberg .com i'm just not asking for your  economy . - #bloomberg #thisguy #democraticdebate,New York
5927,i can’t trust pete. he has white top teeth and yellow bottom teeth. you aren’t even consistent in your teeth whitening #democraticdebate,New York
5928,comment with your gif reaction to the #democraticdebate ,New York
5929,@ bloomberg  would rather flaunt his  economy  than address the needs of the american people.  economy s like him and trump need to gtfo. #democraticdebate,New York
5930,"buttigieg: ""america is running out of time and this is our only chance to defeat @realdonaldtrump...we have a responsibility to galvanize, not polarize."" #democraticdebate #demdebate2020",New York
5931,.@ewarren ate their lunch at this #democraticdebate tonight.,New York
5932,“you can go to  bloomberg  bloomberg dot com but i’m not asking for  economy ” is pretty much the most rich white prick thing you can say #demdebate #democraticdebate #debatenight,New York
5933,#democraticdebate more fear &amp; polarizing - pete,New York
5934,.@petebuttigieg if you don’t see that revolution is the only way to defeat fascism in america then you are the status quo. #democraticdebate,New York
5935,. @ bloomberg  thought he could just run against trump but tonight’s #democraticdebate proves he can’t ignore his opponents in the primaries.,New York
5936,"pete is asking people who don't believe in a revolution or the status quo should get on his team. so it's true, #petebuttigieg stands for nothing. #democraticdebate",New York
5937,what’s up with democrats and the idea of “running out of time“? #democraticdebate,New York
5938,bloomberg really seems like the uncle everyone tolerates but really tries to avoid at family gatherings. #democraticdebate,New York
5939,"@ bloomberg  made this a fun debate, but he's not a great debater. #scaredpeopleattack #democraticdebate",New York
5940,“nevada...” #democraticdebate ,New York
5941,hahahahaha. sooo true! #democraticdebate ,New York
5942,peteforratville dot com #demdebate #democraticdebate,New York
5943,"ok, listen up @tomperez and @dnc -this format is not working for us- let’s try this: amy &amp; pete debate each other &amp; the winner debates biden. the next winner debates warren &amp; so on through poll averages. this is just a clusterf***. #democraticdebate ",New York
5944,"he earned every dime of your donation tonight. we're fighting to get the only person everyone knows can beat trump, and that's @joebiden. please help, even $5 helps. #demdebate #democraticdebate ",New York
5945, bloomberg  bloomberg: “it’s about the implication.” #democraticdebate,New York
5946,ummmm @petebuttigieg stop lying about you running one of the most diverse cities in this country! the city you ran was predominately comprised of people that look like you! you sir are a liar!! #democraticdebate ,New York
5947,.@petebuttigieg is sooo vapid!!! #democraticdebate,New York
5948,i swear buttigeg bout to ask us to sign up for something. #democraticdebate #demdebate,New York
5949,".@petebuttigieg ""america is running out of time, this is our only chance to defeat donald trump!"" #democraticdebate #demdebate",New York
5950," bloomberg  “i’m not asking for  economy ” #arrogant #pieceofshit dude, that’s not funny, it’s reminding everyone you’re out of touch! #democraticdebate #bye bloomberg ",New York
5951,so everyone on the stage tonight except     bernie ie ie ie ie condoned rigging an election away from the person who wins the most votes because they absolutely know he’ll been the winner of that #democraticdebate ,New York
5952,when i’m asked about my dating history...... #democraticdebate ,New York
5953,anyone who thinks bloomberg can beat trump after tonight is a #democraticdebate,New York
5954,@ bloomberg  it's not a #management issue!! clueless dimwit! it's public service! you're such a fool! and shame on @judgejudy for endorsing this clown. #demdebate #democraticdebate,New York
5955,time is running out to see the change that we need with heart and humility #nevadadebate #demdebate2020 #democraticdebate,New York
5956,@ bloomberg 2020 “i’m with  bloomberg ”!! #demdebate2020 #democraticdebate,New York
5957,wait...was...was that a  economy  joke by bloomberg. get him the f**k outta here!!!!! #democraticdebate,New York
5958,check out the bloomberg website. good stuff. http://www. bloomberg bloomieberg.com #democraticdebate,New York
5959,"at least @amyklobuchar has her sense of humor still. major l, tonight unfortunately. #democraticdebate",New York
5960,#klobuchar: we need a president with a heart. this president has no heart. #democraticdebate,New York
5961,"#democraticdebate super delegates is fascist, they vote against the will of the voters. this time there will be hell to pay because people is be in the streets",New York
5962,elizabeth warren is the leslie knope of this election. #democraticdebate ,New York
5963,"closing # bloomberg : ""i'm sooo rich i can say anything i want"" #demdebate #democraticdebate #demdebates",New York
5964,"people i trust to do what they have said they would do as president: warren,     bernie ie ie ie  and klobuchar. people i doubt: biden people i know won't do what the say: bloomberg and pete. #democraticdebate",New York
5965,@ bloomberg  is so out of touch with the prevailing critique that he is bragging about his  economy  over and over. #democraticdebate,New York
5966,movie review of the week: sonic was better than bloomberg’s #democraticdebate performance,New York
5967,"“if the kids are united, then we’ll never be divided” - amy klobuchar #demdebate #democraticdebate",New York
5968,bloomberg out here tryin to make us american employees bruh. #democraticdebate #demdebate,New York
5969,i hope @amyklobuchar wins just so her record since 4th grade is untainted. #demdebate #democraticdebate #demdebate2020,New York
5970,"senator klobachur, ""we're talking about heart conditions on the #democraticdebate stage tonight, but we have a president right now in the white house that does not have a heart!"" #demdebate",New York
5971,let’s go     bernie ie ie ie ie! #democraticdebate ,New York
5972,"great closing statement by sen. amy klobuchar. all of the candidates should have been talking like this all night. the common enemy is donald trump. yes, he's the enemy. he's not an ordinary opponent. #democraticdebate #demdebate",New York
5973,as i see it lester holt and rachel maddow should have been the main moderators. it would be have been a serious debate with serious questions. this was horrible. #democraticdebate,New York
5974,you can join me but i’m not asking for any  economy  #askbloomberg #democraticdebate,New York
5975,"pete is proud of being the non-millionaire on the stage, yet has no problem taking  economy  from billionnaires #democraticdebate",New York
5976,#democraticdebate for your consideration @theemmys 2020,New York
5977,i've never seen such a condescending ass**le as bloomberg cc: @shaunking #democraticdebate,New York
5978,"full hearts, can’t lose – amy “elena” klobuchar #demdebate #democraticdebate",New York
5979,#petebuttigieg #buttigieg #pete2020 #peteforpresident #demdebate #democraticdebate #nvcaucus #nvcaucus2020 #nvdemscaucus #nevadacaucus,New York
5980,"#democraticdebate bloomberg is an arrogant ""republican""",New York
5981,"i love the (english-speaking, white) people of this country. -klobie #demdebate #democraticdebate",New York
5982,"“what unites us is bigger than what divides us. we are united, we all fucking hate  bloomberg  bloomberg.” #democraticdebate",New York
5983,"there's blood on that debate stage. and what a debate it was! good for trump, bad for democrats. #democraticdebate",New York
5984,amy klobuchar actually trips over her words less when she's riled up lol.... interesting. #demdebate #democraticdebate,New York
5985,@ewarren murdered  bloomberg  @ bloomberg  campaign after this debate #democraticdebate ,New York
5986,"“i want to know how your hair would fair in a blizzard, nevada” amy klobuchar #democraticdebate",New York
5987,examples of  economy /government run programs in america: public housing ice welfare police force prisons dmv democrats complain about all these programs. why would they want to put the government in control of our  climate care? #demdebate #democraticdebate #demdebate2020,New York
5988,"and if @ewarren or any other democratic can't withstand critiques from their own party they have no business running for president, at least ""#    bernie ie ie ie iebros"" are funny and informed. wait until the people in your mentions actually don't care about reason #democraticdebate",New York
5989,"why doesn't     bernie ie ie ie ie push back on the lie that he's ""taking away private insurance?!"" omg #demdebate #democraticdebate",New York
5990,this. #democraticdebate ,New York
5991,bloomberg is like a movie villain that jesse eisneberg might play in 40 years. #demdebate #democraticdebate #democraticdebate2020,New York
5992,where were you when supporters of your favorite candidate called her a snake? #askbloomberg #democraticdebate # bloomberg ,New York
5993,a pic from tonight's #democraticdebate ,New York
5994,"after tonight, i don't think @amyklobuchar has the temperament to debate donald trump or be president. she loses her cool too easily. #demdebate #amyklobuchar #democraticdebate",New York
5995,kamala shouldve stayed around im honestly shocked that the roasting was enough to get her to drop out #democraticdebate,New York
5996,"the amount of times bloomberg, biden, buttigieg & klobuchar has fumbled on their words & the faces they made during the attacks they got hit w/ is completely priceless. these conservatives are not it at all, trump will chew them up. #demdebate #democraticdebate",New York
5997,elizabeth came with beast mode on #democraticdebate ,New York
5998,warrens fire is working for her in this debate. her best one yet. #democraticdebate #demdebate,New York
5999,"winners, liz warren,     bernie ie ie ie ie     bernie ie ie ie , mayor pete. losers, amy and bloomberg #democraticdebate",New York
6000,"closing statements - finally. #klobuchar is up... ""i have the heart, but not a heart condition, (jab) to win."" #democraticdebate #demdebates",New York
6001,#democraticdebate seriously missed @andrewyang #yangisthefuture #yangang,New York
6002,i need a list of all the black politicians that endorsed bloomberg. #scarlettletter #democraticdebate,New York
6003,someone please explain to to me wth happened to chuck todd’s hair #democraticdebate ,New York
6004,"there are more actual white rhinos than there are ""moderate republicans"" #demdebate #democraticdebate",New York
6005,pretty clear from the answers of everyone but @    bernie ie ie ie ie    bernie ie ie ie  : they have all conceded he will lead in delegates coming into the conv and all are banking on “the process” to grab the nomination #democraticdebate #milwaukee #thewholeworldwillbewatching,New York
6006,thread thoughts on #democraticdebate: so warren won that one in my opinion.     bernie ie ie ie ie was on the defensive for most of it thanks to the nbc questions and some bullshit responses from other candidates.,New York
6007,"unfortunate that tonight's #democraticdebate didn't feature any  immigration  policy questions beyond climate change, trade, and brief discussion on mexico. moderators need to do better next time. #demdebate",New York
6008,"actually truth be told, @ewarren did nothing for me this debate. hate politics. and hate political drama. at least @ bloomberg  is real. #democraticdebate #demdebate2020 #demdebates",New York
6009,#democraticdebate biden is struggling and looks ill. looks exhausted.,New York
6010,"passionate. progressive. compassionate. deep policy expertise. decades of experience. unifier. you *can* have it all! @ewarren is the one, folks. #democraticdebate",New York
6011,@stevekornacki love how your notepad has been completely blank every time it’s cut to you. #democraticdebate @tytlive,New York
6012,bahahahaaaaaaaa @petebuttigieg got klobbered by @amyklobuchar and it was well deserved #democraticdebate ,New York
6013,people come first #democraticdebate #feelthe    bernie ie ie ie 2020,New York
6014,the box better watch out. we have a new #1 song coming through. i love this song!! #democraticdebate ,New York
6015,can we all just agree on one thing? bloomberg has performed terribly in #democraticdebate without his  economy . he would be doa. that's clear right?,New York
6016,bloomberg terminal? bloomberg terminated! #demdebate #democraticdebate,New York
6017,"one day, i would like to see a #democraticdebate focused on the massive structural obstacles to democracy the next president will face- gerrymandering, the senate, voter suppression, corruption, misinformation and propaganda. warren consistently hits some, but we need more.",New York
6018,now @lesterholtnbc is announcing closing statements #democraticdebate #demdebate2020 #nevadadebate #nevadacaucus2020,New York
6019,"""what unites us is so much bigger than what divides us."" - #klobuchar #democraticdebate #demdebate",New York
6020,i wish i got paid to tweet for pete. supporting pete is my unpaid part time job. but with every minute. #peteforamerica #petebuttigieg #buttigieg #pete2020 #peteforpresident #demdebate #democraticdebate ,New York
6021,"was fun  bloomberg , thanks for coming out. #democraticdebate",New York
6022,"klobuchar said ""remember"". #demdebate #democraticdebate",New York
6023,"#chucktodd finds note his mom left in his snack bag saying she loves him regardless of his facial hair, chews on celery. #democraticdebate",New York
6024,i hope bloomberg will still be willing to spend the  economy  to help the eventual nominee if he doesn't win the nomination. they are all being brutal to him tonight! #democraticdebate,New York
6025, #democraticdebate keep it going: https://donate.elizabethwarren.com/page/contribute/seq-def,New York
6026,i feel bad retweeting #bloomberg but he got the point. #demdebate #democraticdebate ,New York
6027,vote in droves for     bernie ie ie ie ie     bernie ie ie ie  we cannot let the superdelegates decide this election again. #democraticdebate,New York
6028,all of these candidates claiming to believe in democracy and attacking     bernie ie ie ie ie as a  economy  believe there should be super delegates that can override the will of the people. the absurdity of this cannot be matched or understated. #democraticdebate,New York
6029,excellent debate tonight!!! #democraticdebate,New York
6030,love seeing all the democratic candidates agree on something ; bloomberg sux !!! #democraticdebate,New York
6031,how many more times will i be forced to hear amy klobuchar say the word “arena”? #democraticdebate #demdebate,New York
6032,"this debate is revealing too much about each of the candidates' strategies. we have limited time, sure, but this is getting sloppy. #democraticdebate",New York
6033,"amy klobuchar is a proud midwesterner, specifically #minnesota which you can hear in her #accent 2 features include her thought vowel. (it sounds more like the vowel in lot which is lower and further back in the mouth) and the ar sound as in heart. #democraticdebate #demdebate",New York
6034,@amyklobuchar doesn’t have the temper or balance to take on @realdonaldtrump only @petebuttigieg can decimate trump in the general election. #petebuttigieg #pete2020 #democraticdebate,New York
6035,amy. #democraticdebate ,New York
6036," bloomberg  #bloomberg is simply not ready to deal with animals of debates, born and raised to be politicians, that have been doing this since the last summer. that's it. #democraticdebate #demdebate #nevadadebate",New York
6037,i think mayor bloomberg is disadvantaged because he is surrounded by passion and emotional  climate  about lofty ideals. and he’s also in an unfamiliar arena where he isn’t in control. #democraticdebate,New York
6038,#amyklobuchar vs #petebuttigieg #demdebate #democraticdebate ,New York
6039,"there’s a whole bunch of white people on that stage, but only one of them consistently puts black and latinx people forward when she speaks: @ewarren this is the reason she’s fallen off. #demdebate #democraticdebate",New York
6040,"we can't let you do that to yourself, @petebuttigieg. come use outlaw for free. there's better things to be than a microsoft word guy #democraticdebate #demdebate #getoutlaw",New York
6041,one thing is clear: @msnbc has their favorite: mayor pete buttigieg msnbc moderators are letting mayor pete take unlimited time to smear sen amy klobuchar. to amy klobuchar’s credit: she has defended each smear very well. #democraticdebate almost over. klobuchar doing well ,New York
6042,this is the most exciting debate i've ever seen... thank you michael bloomberg #democraticdebate #mustseetv,New York
6043,quien perdió el debate demócrata ?? #democraticdebate,New York
6044,who is tulsi gabbard #democraticdebate #demdebate,New York
6045,#msnbc - 2/19/2020 - 5th #    bernie ie ie ie ie question responding to the  climate care #debate #demdebate #democraticdebate ,New York
6046,buttigieg landed shots on amy klobachaur. #democraticdebate,New York
6047,i did too. #warrenforthekill #democraticdebate https://twitter.com/logjwben/status/1230325983682744321,New York
6048,yes! #democraticdebate,New York
6049,icym the #democraticdebate -- it's wild. fivethirtyeight on the moments of and ,New York
6050,me watching all this mud slinging #democraticdebate ,New York
6051,"it shouldn’t be too hard to figure out who is who here, if you know me, but i’m not specifying so i can head off the inevitable arguments. #demdebate #democraticdebate #demdebate2020",New York
6052,"if they were to make a musical of the #democraticdebate, patti lupone would have to play amy klobuchar",New York
6053,warren is crushing this debate #demdebate #democraticdebate,New York
6054,#buttigieg challenged #klobuchar on immigration and the #dreamers and she got so mad she looked like she could slap him #demdebate #democraticdebate ,New York
6055,that’s much better #demdebate2020 #democraticdebate #mayorpete @petebuttigieg,New York
6056,pete buttigieg and amy klobuchar during the commercial break #democraticdebate ,New York
6057,why is no one asking @amyklobuchar about the reported treatment of her staffers? #democraticdebate,New York
6058,"no, nevada...that's not tremors filming in your state. that's klobuchar visibly shaking on stage. #demdebate #democraticdebate",New York
6059,i am starting to feel sorry for @amyklobuchar . #demdebate #democraticdebate #demdebate2020,New York
6060,"i’d vote for pete—if he was 20 years older, a woman, and named elizabeth warren. #democraticdebate",New York
6061,"they focused on blk & brn folks but missing our biggest enemy systematic racism. it puts white folks who don’t have  economy  or credit, in positions of power cuz other white folks invest in them. investment = access = opportunities = success = financial freedom #democraticdebate",New York
6062,not one question on gun control. #democraticdebate,New York
6063,"if i were mayo(r) pete, i would avoid elena backstage. #democraticdebate",New York
6064,"i could hardly believe what i was watching when bloomberg patronized @ewarren tonight. she handled it with so much grace and took him down brilliantly. now we’ve all seen how he sees women, and we know it’s nothing new. #democraticdebate",New York
6065,"if what @ewarren said resonated with you tonight, please consider donating to our campaign, whether it is $46 (for the 46th potus!), $10, $2 or even $1: https://secure.actblue.com/donate/web-q1-2020. every dollar makes a difference. #demdebate #democraticdebate #presidentwarren",New York
6066,what your record shows is not a personal attack. if you can point out others records. you should not get all worked up when they point out yours #demdebate #democraticdebate,New York
6067,now we’re back to the debate #msnbc #democraticdebate ,New York
6068,    bernie ie ie ie ie has the only correct answer. they all know     bernie ie ie ie ie will be candidates with the most votes and want the superdelegates to override the will of the people. #notmeus #democraticdebate #demdebate,New York
6069,    bernie ie ie ie  with a bold “most votes” gambit #democraticdebate,New York
6070,2 minute warning and klobuchar v buttigieg got heated. warren leads with biden and     bernie ie ie ie  right in the mix. bloomberg got burnt and i hope the country watched and paid attention. #demdebate. #democraticdebate. #truth,New York
6071,i just donated to @ewarren because tonight made it clear that she's heads above any of the other folks on the stage tonight. you should donate too! #democraticdebate https://secure.actblue.com/donate/ew-goalsplash-control-june2,New York
6072,saying @senwarren can’t be mean and angry because it’s “not a good look” is perpetuating the double standard for women. please stop. #democraticdebate #warren2020,New York
6073,every democrat on stage exposed but @    bernie ie ie ie ie    bernie ie ie ie . i thought democrats believed in the popular vote!?!? now they don't when it suits them. hacks. #democraticdebate #demdebate2020 #democrats2020 #    bernie ie ie ie ie    bernie ie ie ie 2020 #    bernie ie ie ie ie2020 #warren2020 #buttigieg #biden2020 #bloomberg,New York
6074,amy dragging pete was giving me mom yelling at her son vibes #democraticdebate,New York
6075,"the way it's looking right now we may have a broken convention, let the process playitself out. #democraticdebate",New York
6076,we were this close to seeing bloomberg and     bernie ie ie ie  exchange punches #democraticdebate,New York
6077,fracking is not an option! it is not a trasitional  climate  source! #banfrackingnow #democraticdebate ,New York
6078,warren dragged bloomberg and snatched his edges off gate. i'm here for it. #demdebate #democraticdebate ,New York
6079,"funny how everyone but,     bernie ie ie ie ie wants super delegates to save them.. #democraticdebate",New York
6080,pete keeps going after amy because she keeps falling for the bait. he knows he can make her angry #democraticdebate #demdebate,New York
6081,pete b tossing in some spanish #demdebate #democraticdebate #demdebate2020 #pandering,New York
6082, bloomberg  the lie detector test came back and your claims about stop and frisk were all lies #demdebate #democraticdebate https://www.instagram.com/p/b8xjoomdmgr/?igshid=2a2md8v0gpj4,New York
6083,result of #democraticdebate: trump won! @donaldjtrumpjr @dbongino,New York
6084,“you don’t have to be in washington to matter.” @petebuttigieg this. washington hasn’t worked for decades. the “arena” isn’t closed door meetings. it’s the day to day lives of true americans. #demdebate #democraticdebate,New York
6085,@petebuttigieg and @amyklobuchar have similar paths in terms of voters and policies to an unlikely nomination so they have to tear each other down. one of them won’t last much longer in this race. #democraticdebate #demdebate2020,New York
6086,all the dem candidates can only get the top teeth done? teeth look like butter popcorn #democraticdebate,New York
6087,"    bernie ie ie ie ie     bernie ie ie ie , if you don't have 1900+ delegates, we'll all be there to fight it out on the dem convention floor, just like you did when you tried to destroy @hillaryclinton and handed the election to trump. no one forgot #demdebate #democraticdebate",New York
6088,#democraticdebate.#2020 ,New York
6089,"has anyone noticed that .@joebiden answers every question by counting #1, #2... and then gets lost in a story and never gets to 3 #democraticdebate #demdebate2020",New York
6090,"#mayorpete couldn't get elected as governor. he has no business telling experienced, qualified women how he would have done their jobs. he will never be in their shoes. #democraticdebate",New York
6091,"this pete and amy tangle is a real cage match and it livensthings up, but not a great look for either one. #democraticdebate",New York
6092,things got a little spicy tonight here's everything you missed from the #democraticdebate #demdebate http://cmplx.co/urnaggx,New York
6093,#demdebate #democraticdebate trump’s policies are helping middle class americans. ,New York
6094,everyone on the stage basically just said that the dnc should fuck over @    bernie ie ie ie ie    bernie ie ie ie  because they know he’s winning because they know he’s going to win #    bernie ie ie ie ie2020 #demdebate #democraticdebate #demdebate2020,New York
6095,    bernie ie ie ie ie     bernie ie ie ie  just said the people should decide the democrat nominee right after the other five candidates all said the party elite should appoint hillary 2.0. #democraticdebate #demdebate,New York
6096,@    bernie ie ie ie ie    bernie ie ie ie  penny pinching on toothpaste? needs a good cleaning #demdebate #demdebate2020 #democraticdebate,New York
6097,"""work the process"" means fuck the voters, let's do the smoky backroom dealing... #demdebate #democraticdebate",New York
6098,one of the people on this stage will be the next president. keep saying it. one of the people on this stage will be the next president. #democraticdebate,New York
6099,"this #democraticdebate is solidifying a few things. i have 1 candidate i like a lot, 3 i find just fine but generate no enthusiasm, and 2 very problematic (for way different reasons) ones. my answer remains the same...i’m voting d. however, it’s a worrying situation. #demdebate",New York
6100,    bernie ie ie ie ie thanks so much for your input on how the democratic party should work maybe you should join it. #democraticdebate #demdebate,New York
6101,nicki minaj for president! #democraticdebate,New York
6102,klobuchar just fashioned that comb she used as a fork into a shiv and thrust it right into buttigieg... #demdebate #democraticdebate,New York
6103,i think bloomberg showed up to the #democraticdebate thinking it was another commercial shoot then had to roll with it when all the other candidates showed up.,New York
6104,@chucktodd asks the most ridiculous questions lacking in substance and meaningful thought. why does he still have a job? #democraticdebate,New York
6105,bloomberg keeps mentioning nyc and we(nyc) really don’t want anything to do with him or trump. #democraticdebate,New York
